concept_id,value_set_name,code_system,logical_definition,code,code_description,Observation,Condition,Spec Anatomic Site,Drug,Meas Value,Measurement,Specimen,"NA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[D] [N] 3167706 Wound exudate sample [Nebraska Lexicon 145374004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167707 Synovial cytologic material [Nebraska Lexicon 110895009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167708 Spinal fluid cytologic material [Nebraska Lexicon 110971006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167709 Specimen substance [Nebraska Lexicon 118167008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167710 Specimen obtained by curettage [Nebraska Lexicon 119296009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167711 Liquid material specimen [Nebraska Lexicon 119315006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167712 Body fluid specimen [Nebraska Lexicon 119372001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167713 Cerebrospinal fluid specimen [Nebraska Lexicon 119374000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167714 Vitreous fluid specimen [Nebraska Lexicon 119375004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167715 Specimen from internal nose AND/OR trachea [Nebraska Lexicon 119387006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167716 Specimen from ear [Nebraska Lexicon 119402003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167717 Thoracocentesis fluid sample [Nebraska Lexicon 122570008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167718 Tissue specimen from lung [Nebraska Lexicon 122603003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167719 Specimen from lung obtained by transbronchial biopsy [Nebraska Lexicon 122612001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167720 Specimen from pleura obtained by biopsy [Nebraska Lexicon 122615004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167721 Specimen from uterus obtained by hysterectomy [Nebraska Lexicon 122695000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167722 Specimen from thyroid obtained by total thyroidectomy [Nebraska Lexicon 122731000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167723 Upper respiratory fluid sample [Nebraska Lexicon 122878005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167724 Peritoneal fluid specimen [Nebraska Lexicon 122882007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167725 Specimen from thyroid [Nebraska Lexicon 127477002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167726 Synovial fluid source [Nebraska Lexicon 145093007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167727 Multiple joint synovial fluid [Nebraska Lexicon 145094001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167728 Shoulder joint synovial fluid [Nebraska Lexicon 145095000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167729 Elbow joint synovial fluid [Nebraska Lexicon 145096004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167730 Wrist joint synovial fluid [Nebraska Lexicon 145097008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167731 Hand joint synovial fluid [Nebraska Lexicon 145098003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167732 Finger joint synovial fluid [Nebraska Lexicon 145099006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167733 Hip joint synovial fluid [Nebraska Lexicon 145100003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167734 Knee joint synovial fluid [Nebraska Lexicon 145101004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167735 Ankle joint synovial fluid [Nebraska Lexicon 145102006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167736 Foot joint synovial fluid [Nebraska Lexicon 145103001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167737 Toe joint synovial fluid [Nebraska Lexicon 145104007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167738 Synovial fluid: joint NOS [Nebraska Lexicon 145105008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167739 Bone marrow source [Nebraska Lexicon 145141008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167740 Sternal bone marrow sample [Nebraska Lexicon 145142001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167741 Iliac crest bone marrow sample [Nebraska Lexicon 145143006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167742 Vertebral spinous process bone marrow sample [Nebraska Lexicon 145144000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167743 Rib bone marrow sample [Nebraska Lexicon 145145004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167744 Bone marrow source NOS [Nebraska Lexicon 145146003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167745 Sweat sample [Nebraska Lexicon 145362003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167746 Colostomy fluid sample [Nebraska Lexicon 145364002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167747 Duodenal juice sample [Nebraska Lexicon 145365001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167748 Gastric aspirate sample [Nebraska Lexicon 145366000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167749 Gastric lavage aspirate sample [Nebraska Lexicon 145367009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167750 Peritoneal fluid sample [Nebraska Lexicon 145368004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167751 Saliva sample [Nebraska Lexicon 145369007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167752 Peritoneal dialysate sample [Nebraska Lexicon 145370008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167753 Breast milk sample [Nebraska Lexicon 145371007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167754 Nasal fluid sample [Nebraska Lexicon 145372000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167755 Pericardial fluid sample [Nebraska Lexicon 145373005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167756 Lymph sample [Nebraska Lexicon 145375003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167757 Fluid sample NOS [Nebraska Lexicon 145376002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167758 Synovial fluid: joint NOS [Nebraska Lexicon 167878001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167759 Blood in synovial fluid &/or stained [Nebraska Lexicon 167883009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167760 Sternal bone marrow [Nebraska Lexicon 167914008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167761 Iliac crest bone marrow [Nebraska Lexicon 167915009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167762 Vertebral spinous process bone marrow [Nebraska Lexicon 167916005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167763 Rib bone marrow [Nebraska Lexicon 167917001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167764 Bone marrow source NOS [Nebraska Lexicon 167918006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[U] [N] 3167765 Biliary, drainage fluid sample [Nebraska Lexicon 168135007] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167766 Fluid sample sodium [Nebraska Lexicon 168150003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167767 Sample potassium &/or fluid [Nebraska Lexicon 168151004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167768 Sample chloride &/or fluid [Nebraska Lexicon 168152006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167769 Sample urea &/or fluid [Nebraska Lexicon 168153001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167770 Sample creatinine &/or fluid [Nebraska Lexicon 168154007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167771 Sample bilirubin &/or fluid [Nebraska Lexicon 168155008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167772 Sample glucose &/or fluid [Nebraska Lexicon 168156009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167773 Sample albumin &/or fluid [Nebraska Lexicon 168158005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167774 Sample alkaline phosphatase &/or fluid [Nebraska Lexicon 168160007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167775 Sample amylase &/or fluid [Nebraska Lexicon 168162004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167776 Sample pH &/or fluid [Nebraska Lexicon 168163009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167777 Sample bicarbonate &/or fluid [Nebraska Lexicon 168164003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167778 Sample lipase &/or fluid [Nebraska Lexicon 168165002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167779 Sample trypsin &/or fluid [Nebraska Lexicon 168166001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167780 Stool sample culture negative [Nebraska Lexicon 168189009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167781 Sample: organism sensitivity [Nebraska Lexicon 168191001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[U] [N] 3167782 Sample: mycology - general,NOS [Nebraska Lexicon 168219006] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[U] [N] 3167783 Sample: parasitology-gen.,NOS [Nebraska Lexicon 168224009] [Specimen] [Specimen]",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167784 Sample: dir.micr.: bacteria [Nebraska Lexicon 168231008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167785 Skin sample for organism [Nebraska Lexicon 168304008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167786 Anal swab [Nebraska Lexicon 168324007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167787 Blood sample for organism [Nebraska Lexicon 168329002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167788 Tissue cell sample [Nebraska Lexicon 256898004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167789 Aspirate [Nebraska Lexicon 258408006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167790 Fine-needle aspirate [Nebraska Lexicon 258410008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167791 Biological tissue [Nebraska Lexicon 258413005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167792 Breast tissue sample [Nebraska Lexicon 258416002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167793 Postmortem tissue sample [Nebraska Lexicon 258427000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167794 Amniocentesis fluid sample [Nebraska Lexicon 258443007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167795 Blister fluid sample [Nebraska Lexicon 258445000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167796 Bronchoalveolar lavage fluid sample [Nebraska Lexicon 258447008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167797 Cardiac bypass pump fluid [Nebraska Lexicon 258449006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167798 Gastric washings [Nebraska Lexicon 258460002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167799 Synovial fluid sample [Nebraska Lexicon 258464006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167800 Semen sample [Nebraska Lexicon 258473003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167801 Tear fluid sample [Nebraska Lexicon 258477002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167802 Throat washings [Nebraska Lexicon 258478007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167803 Smear [Nebraska Lexicon 258486007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167804 Drain swab [Nebraska Lexicon 258534000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167805 Gastrointestinal sample [Nebraska Lexicon 258550008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167806 Semen sample [Nebraska Lexicon 258573000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167807 Mixed venous blood sample [Nebraska Lexicon 258579001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167808 Ophthalmological sample [Nebraska Lexicon 258598004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167809 Corneal scraping sample [Nebraska Lexicon 258600005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167810 Antral washings [Nebraska Lexicon 258605000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167811 Transtracheal aspirate sample [Nebraska Lexicon 258612009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167812 Catheter and cannula tip [Nebraska Lexicon 258626000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167813 Synovial fluid source [Nebraska Lexicon 270030004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167814 Sample: direct micr. organism [Nebraska Lexicon 270038006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167815 Semen for C/S (& sent) [Nebraska Lexicon 270051001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167816 Pathology specimen [Nebraska Lexicon 271360006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167817 General biological sample [Nebraska Lexicon 302793009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167818 Skin tissue sample [Nebraska Lexicon 309064000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167819 Ganglion sample [Nebraska Lexicon 309106003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167820 Testes sample [Nebraska Lexicon 309136007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167821 Excised uterus and cervix sample [Nebraska Lexicon 309282005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167822 Cervical cone biopsy sample [Nebraska Lexicon 309284006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167823 Excised uterus and single fallopian tube and ovary sample [Nebraska Lexicon 309500004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167824 Wound exudate sample [Nebraska Lexicon 309686000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167825 Tissue specimen obtained from anus by polypectomy [Nebraska Lexicon 369612001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167826 Lesion swab [Nebraska Lexicon 429941000124100] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167827 Vaginal and rectal swab [Nebraska Lexicon 433791000124106] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167828 Four hours specimen [Nebraska Lexicon 712561002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167829 p.m. trough specimen [Nebraska Lexicon 726057003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[U] [N] 3167830 a.m. peak specimen [Nebraska Lexicon 726058008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3179330 Cervical polyp sample [Nebraska Lexicon 309286008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3184368 Paint chip sample [Nebraska Lexicon 709024005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3189601 Swab of internal nose [Nebraska Lexicon 445297001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3200297 Slit skin smear [Nebraska Lexicon 258489000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [S] 3200298 Paraffin mounted tissue block specimen [Nebraska Lexicon 3040001000004107] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3200315 Heart cytologic material [Nebraska Lexicon 116157005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3220708 Rectal cytologic material [Nebraska Lexicon 110942005] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3224497 Uterine cervix cyst sample [Nebraska Lexicon 16210611000119105] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3224892 Nasopharyngeal washings [Nebraska Lexicon 258467004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3229595 Urethral swab [Nebraska Lexicon 258530009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3231082 Caecum biopsy sample [Nebraska Lexicon 16213491000119109] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3246193 Respiratory secretion [Nebraska Lexicon 415293009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3246452 Gastric brushings sample [Nebraska Lexicon 309213006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3252046 Calculus specimen [Nebraska Lexicon 119350003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3253234 Fallopian tube cytologic material [Nebraska Lexicon 110957003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3256414 Animal head specimen [Nebraska Lexicon 704243004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3257593 Scab specimen [Nebraska Lexicon 435541000124108] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3277791 Specimen from penis [Nebraska Lexicon 119397002] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3279046 Floor swab [Nebraska Lexicon 258535004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3279400 Swab from shoulder region [Nebraska Lexicon 454931000124105] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3280191 Excised cartilage sample [Nebraska Lexicon 309103006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3289409 Gonad sample [Nebraska Lexicon 258567001] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3294686 Mother's milk specimen [Nebraska Lexicon 119328004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3297498 Swab from abdomen [Nebraska Lexicon 472904006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3297775 Heart valve tissue [Nebraska Lexicon 258424007] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3298573 Nerve tissue sample [Nebraska Lexicon 309129006] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3299932 Cartilage sample [Nebraska Lexicon 309101008] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3312157 Gallbladder cytologic material [Nebraska Lexicon 110926003] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3320124 Lymph sample [Nebraska Lexicon 168145009] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3322559 Jejunal cytologic material [Nebraska Lexicon 110966004] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3323368 Empyema fluid sample [Nebraska Lexicon 258456000] [Specimen] [Specimen],NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,[V] [N] 3326304 Specimen from mediastinum [Nebraska Lexicon 433326001] [Specimen] [Specimen],NA
